latitude,longitude,neighbourhood_cleansed,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price,rating_bucket
41.94785,-87.67206,Lake View,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,90.0,4.9-5.0
41.891495331180806,-87.68535713262406,West Town,Entire rental unit,Entire home/apt,4.8,6,3.0,3.0,93.0,4.7-4.8
41.95586542770108,-87.6677083831896,Lake View,Entire rental unit,Entire home/apt,,4,1.0,1.0,83.0,No rating
41.90156680413528,-87.62882058656022,Near North Side,Entire rental unit,Entire home/apt,,3,1.0,1.0,156.0,No rating
41.89262,-87.66762,West Town,Entire rental unit,Entire home/apt,5.0,4,1.0,1.0,106.0,4.9-5.0
41.9155383,-87.679831,Logan Square,Entire home,Entire home/apt,5.0,4,2.0,2.0,179.0,4.9-5.0
41.938870771184,-87.70574615055266,Avondale,Entire rental unit,Entire home/apt,4.86,2,1.0,2.0,109.0,4.8-4.9
41.94212,-87.73206,Irving Park,Entire home,Entire home/apt,4.9,9,3.0,5.0,325.0,4.8-4.9
41.95629,-87.75133,Portage Park,Entire rental unit,Entire home/apt,4.71,2,0.0,1.0,66.0,4.7-4.8
41.9046,-87.66297,West Town,Entire rental unit,Entire home/apt,4.96,6,2.0,3.0,93.0,4.9-5.0
41.8228104,-87.699846,Brighton Park,Entire rental unit,Entire home/apt,4.81,10,3.0,5.0,58.0,4.8-4.9
41.9916432,-87.6773934,West Ridge,Entire home,Entire home/apt,5.0,16,5.0,6.0,451.0,4.9-5.0
41.9058259757225,-87.6888035233199,West Town,Entire rental unit,Entire home/apt,4.71,4,2.0,2.0,170.0,4.7-4.8
41.89987,-87.62144,Near North Side,Entire serviced apartment,Entire home/apt,4.5,3,1.0,1.0,269.0,4.25-4.5
42.00052691105666,-87.66481448866662,Rogers Park,Private room in rental unit,Private room,4.97,2,1.0,2.0,81.0,4.9-5.0
41.892931664524944,-87.6157083418562,Near North Side,Entire rental unit,Entire home/apt,,3,1.0,1.0,144.0,No rating
42.003146113854314,-87.68255647435214,West Ridge,Entire rental unit,Entire home/apt,4.69,7,3.0,3.0,103.0,4.6-4.7
42.01388,-87.68577,West Ridge,Entire home,Entire home/apt,4.83,6,2.0,2.0,194.0,4.8-4.9
42.01569298839194,-87.68731914143763,West Ridge,Shared room in rental unit,Shared room,4.35,1,1.0,1.0,18.0,4.25-4.5
41.850509520224946,-87.68442925037255,Lower West Side,Private room in rental unit,Private room,4.87,2,1.0,1.0,39.0,4.8-4.9
41.8910070690999,-87.6784121135407,West Town,Entire rental unit,Entire home/apt,4.98,5,1.0,3.0,76.0,4.9-5.0
41.87697,-87.63059,Loop,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,97.0,4.9-5.0
41.9192776,-87.718166,Logan Square,Entire rental unit,Entire home/apt,4.46,6,2.0,2.0,206.0,4.25-4.5
41.8932766465095,-87.6328141297072,Near North Side,Room in boutique hotel,Private room,4.8,1,0.0,1.0,100.0,4.7-4.8
41.89345,-87.63276,Near North Side,Room in boutique hotel,Private room,4.51,2,0.0,2.0,104.0,4.5-4.6
41.89206789977728,-87.63454056851944,Near North Side,Room in boutique hotel,Private room,4.34,2,0.0,1.0,114.0,4.25-4.5
41.9192776,-87.718166,Logan Square,Entire rental unit,Entire home/apt,4.68,9,4.0,4.0,206.0,4.6-4.7
41.89383262095553,-87.63332917073046,Near North Side,Room in boutique hotel,Private room,4.42,3,0.0,2.0,120.0,4.25-4.5
41.89351068951685,-87.63289965989051,Near North Side,Room in boutique hotel,Private room,4.44,4,0.0,4.0,107.0,4.25-4.5
41.91027393145752,-87.77357366697055,Austin,Entire rental unit,Entire home/apt,4.75,2,1.0,1.0,95.0,4.7-4.8
41.87791079368374,-87.70000544528,East Garfield Park,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,229.0,4.9-5.0
41.71051921830856,-87.61316736388589,Roseland,Private room in home,Private room,5.0,4,1.0,1.0,102.0,4.9-5.0
41.86523,-87.62354,Near South Side,Entire rental unit,Entire home/apt,,2,0.0,0.0,188.0,No rating
41.934109314640224,-87.70752860975746,Avondale,Private room in rental unit,Private room,4.65,2,1.0,1.0,20.0,4.6-4.7
41.88748,-87.62083,Loop,Entire rental unit,Entire home/apt,,4,1.0,2.0,176.0,No rating
41.85405255737509,-87.62549113737933,Near South Side,Entire rental unit,Entire home/apt,4.93,8,2.0,4.0,132.0,4.9-5.0
41.79608,-87.65959,New City,Private room in rental unit,Private room,5.0,1,1.0,1.0,36.0,4.9-5.0
41.753787014359034,-87.65617527832131,Auburn Gresham,Shared room in home,Shared room,5.0,6,1.0,6.0,29.0,4.9-5.0
41.75492,-87.58365,South Shore,Private room in home,Private room,,2,1.0,1.0,31.0,No rating
41.8563213,-87.6560896,Lower West Side,Entire rental unit,Entire home/apt,4.9,6,2.0,3.0,124.0,4.8-4.9
41.80248,-87.60243,Kenwood,Private room in townhouse,Private room,4.79,2,1.0,1.0,49.0,4.7-4.8
41.80291,-87.60222,Kenwood,Private room in townhouse,Private room,4.86,2,1.0,1.0,49.0,4.8-4.9
41.798683328733055,-87.62333618728965,Washington Park,Entire rental unit,Entire home/apt,4.84,10,4.0,4.0,314.0,4.8-4.9
41.9840467,-87.6716687,Edgewater,Entire rental unit,Entire home/apt,4.88,6,3.0,5.0,157.0,4.8-4.9
41.8501555,-87.6773563,Lower West Side,Entire rental unit,Entire home/apt,4.96,5,2.0,4.0,211.0,4.9-5.0
41.76673483447057,-87.56918296061643,South Shore,Entire rental unit,Entire home/apt,4.78,4,1.0,1.0,100.0,4.7-4.8
42.00357,-87.69858,West Ridge,Entire rental unit,Entire home/apt,4.69,6,2.0,5.0,91.0,4.6-4.7
41.92541959714492,-87.69548820660364,Logan Square,Entire rental unit,Entire home/apt,4.78,2,2.0,2.0,89.0,4.7-4.8
41.76472619095807,-87.65103678260286,Englewood,Private room in rental unit,Private room,3.0,2,1.0,1.0,40.0,2.0-3.0
41.76606992925315,-87.6512453180125,Englewood,Shared room in rental unit,Shared room,,1,1.0,1.0,38.0,No rating
41.9894945,-87.6557771,Edgewater,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,113.0,4.9-5.0
41.8016954,-87.6036702,Hyde Park,Entire rental unit,Entire home/apt,4.93,5,2.0,2.0,110.0,4.9-5.0
41.75441,-87.65616,Auburn Gresham,Shared room in home,Shared room,5.0,2,1.0,4.0,35.0,4.9-5.0
41.75262681404925,-87.65488761954482,Auburn Gresham,Shared room in home,Shared room,4.0,2,1.0,6.0,29.0,3.5-4.0
41.8869919,-87.6250007,Loop,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,169.0,4.9-5.0
41.85161549661521,-87.6342032365484,Armour Square,Entire rental unit,Entire home/apt,4.82,4,2.0,2.0,134.0,4.8-4.9
41.9345302,-87.72014320000001,Avondale,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,79.0,4.9-5.0
41.9563035805099,-87.68180696570138,North Center,Entire home,Entire home/apt,4.98,10,4.0,5.0,419.0,4.9-5.0
41.88297,-87.65116,Near West Side,Entire rental unit,Entire home/apt,4.78,8,3.0,4.0,237.0,4.7-4.8
41.86267494922655,-87.62293311979505,Near South Side,Entire rental unit,Entire home/apt,4.89,6,2.0,3.0,155.0,4.8-4.9
41.86262,-87.62257,Near South Side,Entire rental unit,Entire home/apt,4.85,6,2.0,3.0,145.0,4.8-4.9
41.98069,-87.66451,Edgewater,Entire condo,Entire home/apt,4.9,6,2.0,3.0,79.0,4.8-4.9
41.83968,-87.63167,Armour Square,Entire rental unit,Entire home/apt,4.68,7,3.0,4.0,150.0,4.6-4.7
41.85857885097028,-87.66929516639176,Lower West Side,Private room in rental unit,Private room,5.0,1,1.0,1.0,50.0,4.9-5.0
41.85883,-87.67083,Lower West Side,Private room in rental unit,Private room,5.0,2,1.0,1.0,49.0,4.9-5.0
41.8558,-87.67105,Lower West Side,Entire rental unit,Entire home/apt,4.6,6,4.0,5.0,129.0,4.5-4.6
41.72673,-87.61008,Chatham,Entire home,Entire home/apt,4.43,6,3.0,3.0,158.0,4.25-4.5
41.95057,-87.65652,Lake View,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,85.0,4.9-5.0
41.84976332367932,-87.63584752290727,Armour Square,Private room in home,Private room,4.58,1,1.0,1.0,35.0,4.5-4.6
41.91017,-87.79651,Austin,Private room in home,Private room,,2,1.0,1.0,287.0,No rating
41.84931678014902,-87.63607930050273,Armour Square,Private room in home,Private room,4.58,1,1.0,1.0,35.0,4.5-4.6
41.8850096,-87.6440271,Near West Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,129.0,No rating
41.84859,-87.70258,South Lawndale,Entire rental unit,Entire home/apt,4.96,6,2.0,2.0,179.0,4.9-5.0
41.94761,-87.65823,Lake View,Entire rental unit,Entire home/apt,4.97,2,1.0,1.0,84.0,4.9-5.0
41.85912168011714,-87.66903523273649,Lower West Side,Private room in rental unit,Private room,5.0,1,1.0,1.0,48.0,4.9-5.0
41.930130949881594,-87.72095903797222,Logan Square,Entire rental unit,Entire home/apt,4.88,4,2.0,2.0,157.0,4.8-4.9
42.01309869828138,-87.66685195519882,Rogers Park,Entire rental unit,Entire home/apt,4.33,2,0.0,1.0,117.0,4.25-4.5
41.97777696025887,-87.66853511299334,Edgewater,Entire rental unit,Entire home/apt,4.45,4,2.0,2.0,66.0,4.25-4.5
41.95419549815605,-87.66899496830227,Lake View,Entire rental unit,Entire home/apt,4.33,2,0.0,1.0,51.0,4.25-4.5
41.73872253010329,-87.56395996098384,South Chicago,Shared room in home,Shared room,5.0,1,1.0,2.0,29.0,4.9-5.0
41.89618,-87.67897,West Town,Entire rental unit,Entire home/apt,4.92,10,4.0,5.0,210.0,4.9-5.0
41.89429,-87.67785,West Town,Entire rental unit,Entire home/apt,4.73,3,1.0,2.0,89.0,4.7-4.8
41.863768733830376,-87.73188110317875,North Lawndale,Private room in condo,Private room,5.0,2,1.0,1.0,41.0,4.9-5.0
41.95314116690816,-87.64974854886532,Lake View,Entire condo,Entire home/apt,4.99,5,1.0,2.0,141.0,4.9-5.0
42.0143,-87.68296,Rogers Park,Private room in rental unit,Private room,4.71,1,1.0,1.0,33.0,4.7-4.8
41.9080259,-87.62638960000001,Near North Side,Entire rental unit,Entire home/apt,,2,0.0,1.0,89.0,No rating
41.84078863469603,-87.63105735761512,Armour Square,Private room in rental unit,Private room,4.42,2,1.0,1.0,27.0,4.25-4.5
41.9080259,-87.62638960000001,Near North Side,Entire rental unit,Entire home/apt,4.5,2,0.0,1.0,96.0,4.25-4.5
41.9080259,-87.62638960000001,Near North Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,104.0,No rating
41.855616460759634,-87.62359931297661,Near South Side,Entire rental unit,Entire home/apt,4.8,8,2.0,3.0,138.0,4.7-4.8
41.9508752,-87.65628149999999,Lake View,Entire rental unit,Entire home/apt,5.0,6,1.0,5.0,189.0,4.9-5.0
41.82222116097875,-87.61659334546633,Grand Boulevard,Entire condo,Entire home/apt,4.83,8,3.0,5.0,282.0,4.8-4.9
41.9080259,-87.62638960000001,Near North Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,109.0,No rating
41.85977277408185,-87.65201987337205,Lower West Side,Entire rental unit,Entire home/apt,4.99,6,3.0,3.0,77.0,4.9-5.0
42.0088909,-87.6670962,Rogers Park,Entire rental unit,Entire home/apt,4.65,2,0.0,1.0,76.0,4.6-4.7
42.0088909,-87.6670962,Rogers Park,Entire rental unit,Entire home/apt,4.78,2,0.0,1.0,64.0,4.7-4.8
41.95190619060589,-87.68044002554326,North Center,Entire rental unit,Entire home/apt,5.0,6,4.0,4.0,317.0,4.9-5.0
41.89437,-87.62269,Near North Side,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,125.0,4.9-5.0
41.90453,-87.63859,Near North Side,Entire rental unit,Entire home/apt,4.74,4,2.0,2.0,176.0,4.7-4.8
41.873889177419514,-87.68636770793456,Near West Side,Entire condo,Entire home/apt,4.38,6,2.0,2.0,48.0,4.25-4.5
41.89506159607951,-87.65969687537303,West Town,Private room in condo,Private room,4.5,2,1.0,1.0,66.0,4.25-4.5
41.91796759719179,-87.68804233459612,Logan Square,Entire rental unit,Entire home/apt,4.94,4,2.0,3.0,104.0,4.9-5.0
41.83847,-87.6507,Bridgeport,Entire home,Entire home/apt,4.59,12,3.0,9.0,213.0,4.5-4.6
41.88130987417567,-87.68241215071745,Near West Side,Private room in rental unit,Private room,,2,1.0,1.0,58.0,No rating
41.95297303937527,-87.71429395741914,Irving Park,Entire rental unit,Entire home/apt,,2,1.0,1.0,80.0,No rating
41.75472,-87.65597,Auburn Gresham,Shared room in home,Shared room,5.0,2,1.0,2.0,35.0,4.9-5.0
41.75485659988594,-87.65459087115875,Auburn Gresham,Shared room in home,Shared room,5.0,2,1.0,6.0,29.0,4.9-5.0
41.96084405928187,-87.76704658832523,Portage Park,Entire home,Entire home/apt,4.78,6,3.0,3.0,130.0,4.7-4.8
41.9535404970728,-87.72542954272859,Irving Park,Entire home,Entire home/apt,4.59,12,5.0,5.0,192.0,4.5-4.6
41.91449,-87.68389,Logan Square,Entire rental unit,Entire home/apt,4.99,5,1.0,2.0,95.0,4.9-5.0
41.9437103,-87.655821,Lake View,Entire rental unit,Entire home/apt,4.86,6,2.0,3.0,251.0,4.8-4.9
41.75270606428728,-87.65354250178169,Auburn Gresham,Shared room in home,Shared room,5.0,2,1.0,4.0,29.0,4.9-5.0
41.93581446207185,-87.65897273007339,Lake View,Entire condo,Entire home/apt,4.89,10,3.0,5.0,296.0,4.8-4.9
41.739059128896265,-87.56400183245147,South Chicago,Shared room in home,Shared room,2.0,1,1.0,2.0,29.0,1.0-2.0
41.89717599999999,-87.6557064,West Town,Entire home,Entire home/apt,5.0,10,3.0,5.0,304.0,4.9-5.0
