,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
302,14033649,JJ495120,2025-11-19T14:00:00.000,002XX E CHESTNUT ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1833,18,2,8,06,1178183.0,1906384.0,2025,2025-11-27T15:41:26.000,41.898432958,-87.620986853,"
,  
(41.898432958, -87.620986853)"
303,14033555,JJ495133,2025-11-19T14:00:00.000,096XX S HARVARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,511,5,9,49,11,1175652.0,1841097.0,2025,2025-11-27T15:41:26.000,41.719336616,-87.63223911,"
,  
(41.719336616, -87.63223911)"
304,14033690,JJ495084,2025-11-19T13:55:00.000,054XX W JACKSON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1522,15,29,25,26,1140275.0,1898138.0,2025,2025-11-27T15:41:26.000,41.876584216,-87.760423586,"
,  
(41.876584216, -87.760423586)"
305,14034237,JJ494997,2025-11-19T13:50:00.000,065XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,BANK,False,False,2432,24,49,1,08A,1167060.0,1943989.0,2025,2025-11-27T15:41:26.000,42.00186886,-87.660756695,"
,  
(42.00186886, -87.660756695)"
306,14033838,JJ495257,2025-11-19T13:48:00.000,032XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1733,17,35,21,06,1153997.0,1921094.0,2025,2025-11-27T15:41:26.000,41.939315143,-87.70942733,"
,  
(41.939315143, -87.70942733)"
307,14033613,JJ495152,2025-11-19T13:45:00.000,050XX W DEMING PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521,25,31,19,14,1142297.0,1916496.0,2025,2025-11-27T15:41:26.000,41.92692339,-87.752543008,"
,  
(41.92692339, -87.752543008)"
308,14034118,JJ495003,2025-11-19T13:45:00.000,048XX N WINTHROP AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2033,20,46,3,08B,1167994.0,1932485.0,2025,2025-11-27T15:41:26.000,41.970281428,-87.657654526,"
,  
(41.970281428, -87.657654526)"
309,14033502,JJ495016,2025-11-19T13:45:00.000,124XX S HALSTED ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,523,5,9,53,26,1173249.0,1822464.0,2025,2025-11-27T15:41:26.000,41.668258147,-87.641588617,"
,  
(41.668258147, -87.641588617)"
310,14038042,JJ500503,2025-11-19T13:40:00.000,064XX S LOWE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,723,7,20,68,08A,1173144.0,1862203.0,2025,2025-11-27T15:41:26.000,41.777309867,-87.640802922,"
,  
(41.777309867, -87.640802922)"
311,14033822,JJ495171,2025-11-19T13:34:00.000,123XX S WENTWORTH AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,523,5,9,53,06,1177166.0,1823201.0,2025,2025-11-27T15:41:26.000,41.670193418,-87.627231161,"
,  
(41.670193418, -87.627231161)"
312,14033461,JJ495004,2025-11-19T13:33:00.000,015XX N KOLIN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2534,25,36,23,08B,1147096.0,1909855.0,2025,2025-11-27T15:41:26.000,41.908609283,-87.735078813,"
,  
(41.908609283, -87.735078813)"
313,14033459,JJ494976,2025-11-19T13:33:00.000,004XX E 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,223,2,3,38,08B,1179926.0,1873953.0,2025,2025-11-27T15:41:26.000,41.809400381,-87.615580703,"
,  
(41.809400381, -87.615580703)"
314,14039163,JJ501860,2025-11-19T13:33:00.000,013XX W ESTES AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,2423,24,49,1,06,1166093.0,1947525.0,2025,2025-11-27T15:41:26.000,42.011592495,-87.664212481,"
,  
(42.011592495, -87.664212481)"
315,14033390,JJ494969,2025-11-19T13:32:00.000,012XX W ROOSEVELT RD,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1233,12,28,28,26,1168413.0,1894846.0,2025,2025-11-27T15:41:26.000,41.866988841,-87.657205006,"
,  
(41.866988841, -87.657205006)"
316,14033471,JJ494979,2025-11-19T13:31:00.000,064XX S MOZART ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,823,8,15,66,06,1158484.0,1861911.0,2025,2025-11-27T15:41:26.000,41.776819976,-87.694554571,"
,  
(41.776819976, -87.694554571)"
317,14033833,JJ494963,2025-11-19T13:30:00.000,028XX W CHICAGO AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1211,12,36,24,06,1157493.0,1905208.0,2025,2025-11-27T15:41:26.000,41.895652177,-87.697011726,"
,  
(41.895652177, -87.697011726)"
318,14034801,JJ496651,2025-11-19T13:30:00.000,035XX N KILBOURN AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1731,17,30,16,08B,1145756.0,1923057.0,2025,2025-11-27T15:41:26.000,41.944862379,-87.739665593,"
,  
(41.944862379, -87.739665593)"
319,14039526,JJ502256,2025-11-19T13:30:00.000,046XX W 83RD ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,False,False,834,8,18,70,11,1147153.0,1849150.0,2025,2025-11-27T15:41:26.000,41.742025023,-87.736418778,"
,  
(41.742025023, -87.736418778)"
320,14033777,JJ494987,2025-11-19T13:23:00.000,037XX S WELLS ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,False,True,915,9,3,34,04B,1175178.0,1879983.0,2025,2025-11-27T15:41:26.000,41.826054739,-87.632815106,"
,  
(41.826054739, -87.632815106)"
321,14034155,JJ494982,2025-11-19T13:20:00.000,019XX W WABANSIA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,ALLEY,False,False,1434,14,32,24,06,1162976.0,1911324.0,2025,2025-11-27T15:41:26.000,41.912321579,-87.676701981,"
,  
(41.912321579, -87.676701981)"
322,14033441,JJ494958,2025-11-19T13:16:00.000,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1722,17,45,15,06,1143941.0,1926170.0,2025,2025-11-27T15:41:26.000,41.953439027,-87.746258499,"
,  
(41.953439027, -87.746258499)"
323,14034078,JJ494966,2025-11-19T13:15:00.000,051XX S KNOX AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,TAVERN / LIQUOR STORE,False,False,815,8,23,56,04A,1146228.0,1870226.0,2025,2025-11-27T15:41:26.000,41.799878717,-87.739274627,"
,  
(41.799878717, -87.739274627)"
324,14033548,JJ495032,2025-11-19T13:15:00.000,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,123,1,34,32,06,1175696.0,1895352.0,2025,2025-11-27T15:41:26.000,41.86821682,-87.6304532,"
,  
(41.86821682, -87.6304532)"
325,14033449,JJ495006,2025-11-19T13:15:00.000,001XX E LAKE ST,0810,THEFT,OVER $500,SIDEWALK,False,False,114,1,42,32,06,1177303.0,1901758.0,2025,2025-11-27T15:41:26.000,41.88575899,-87.624359385,"
,  
(41.88575899, -87.624359385)"
326,14033450,JJ494961,2025-11-19T13:14:00.000,095XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213,22,21,73,14,1169330.0,1841672.0,2025,2025-11-27T15:41:26.000,41.721053447,-87.655378049,"
,  
(41.721053447, -87.655378049)"
327,14033423,JJ494935,2025-11-19T13:08:00.000,019XX W 33RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,912,9,12,59,06,1163830.0,1882804.0,2025,2025-11-27T15:41:26.000,41.834042232,-87.674368991,"
,  
(41.834042232, -87.674368991)"
328,14033447,JJ494934,2025-11-19T13:07:00.000,015XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PRIVATE GROUNDS,False,False,2213,22,21,73,14,1167518.0,1841720.0,2025,2025-11-27T15:41:26.000,41.721224132,-87.662013664,"
,  
(41.721224132, -87.662013664)"
329,14039657,JJ501849,2025-11-19T13:03:00.000,064XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2432,24,49,1,06,1167108.0,1942847.0,2025,2025-11-27T15:41:26.000,41.998734156,-87.660613118,"
,  
(41.998734156, -87.660613118)"
330,14034009,JJ495506,2025-11-19T13:02:00.000,076XX S KINGSTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,421,4,7,43,11,1194519.0,1854810.0,2025,2025-11-27T15:41:26.000,41.756523865,-87.562686396,"
,  
(41.756523865, -87.562686396)"
331,14033994,JJ495564,2025-11-19T13:00:00.000,065XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8,15,66,14,1158172.0,1861176.0,2025,2025-11-27T15:41:26.000,41.774809383,-87.695718338,"
,  
(41.774809383, -87.695718338)"
332,14033584,JJ495102,2025-11-19T13:00:00.000,071XX S MERRILL AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,333,3,5,43,26,1191789.0,1858173.0,2025,2025-11-27T15:41:26.000,41.76581888,-87.572582139,"
,  
(41.76581888, -87.572582139)"
333,14040189,JJ503043,2025-11-19T13:00:00.000,084XX S DANTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,412,4,8,45,05,,,2025,2025-11-27T15:41:26.000,,,
334,14035713,JJ497212,2025-11-19T13:00:00.000,071XX S DOBSON AVE,0810,THEFT,OVER $500,APARTMENT,False,False,324,3,5,69,06,1184459.0,1857836.0,2025,2025-11-27T15:41:26.000,41.765068879,-87.599459229,"
,  
(41.765068879, -87.599459229)"
335,14033867,JJ495334,2025-11-19T13:00:00.000,054XX W WARWICK AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1633,16,30,15,11,1139501.0,1924452.0,2025,2025-11-27T15:41:26.000,41.948806973,-87.762622612,"
,  
(41.948806973, -87.762622612)"
336,14035589,JJ497630,2025-11-19T13:00:00.000,012XX W LOYOLA AVE,0460,BATTERY,SIMPLE,CTA STATION,False,False,2432,24,49,1,08B,1166927.0,1943695.0,2025,2025-11-27T15:41:26.000,42.001064985,-87.661254473,"
,  
(42.001064985, -87.661254473)"
337,14033641,JJ495101,2025-11-19T13:00:00.000,016XX W SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1215,12,1,24,07,1165380.0,1905083.0,2025,2025-11-27T15:41:26.000,41.895145001,-87.668048176,"
,  
(41.895145001, -87.668048176)"
338,14033435,JJ494919,2025-11-19T12:55:00.000,022XX S MICHIGAN AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,131,1,3,33,18,1177559.0,1889581.0,2025,2025-11-27T15:41:26.000,41.852338762,-87.623788925,"
,  
(41.852338762, -87.623788925)"
339,14033424,JJ494911,2025-11-19T12:50:00.000,049XX N BERNARD ST,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,1712,17,33,14,08A,1152494.0,1932484.0,2025,2025-11-27T15:41:26.000,41.970599981,-87.714649091,"
,  
(41.970599981, -87.714649091)"
340,14033409,JJ494951,2025-11-19T12:45:00.000,014XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10,24,29,08B,1150614.0,1892751.0,2025,2025-11-27T15:41:26.000,41.861606017,-87.722602449,"
,  
(41.861606017, -87.722602449)"
341,14034154,JJ495756,2025-11-19T12:45:00.000,001XX W ADAMS ST,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,122,1,42,32,06,1175062.0,1899421.0,2025,2025-11-27T15:41:26.000,41.879396635,-87.632658775,"
,  
(41.879396635, -87.632658775)"
342,14040102,JJ502392,2025-11-19T12:44:00.000,046XX S HERMITAGE AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,924,9,15,61,17,,,2025,2025-11-27T15:41:26.000,,,
343,14033844,JJ494922,2025-11-19T12:42:00.000,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18,42,8,06,1176796.0,1903917.0,2025,2025-11-27T15:41:26.000,41.891694878,-87.626155832,"
,  
(41.891694878, -87.626155832)"
344,14033452,JJ494949,2025-11-19T12:40:00.000,003XX W NORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,True,False,1821,18,27,8,15,1173532.0,1910971.0,2025,2025-11-27T15:41:26.000,41.911124622,-87.637932903,"
,  
(41.911124622, -87.637932903)"
345,14033475,JJ494923,2025-11-19T12:38:00.000,007XX E 131ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,533,5,10,54,04A,1183853.0,1818525.0,2025,2025-11-27T15:41:26.000,41.657208827,-87.602902636,"
,  
(41.657208827, -87.602902636)"
346,14039649,JJ502127,2025-11-19T12:37:00.000,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1424,14,1,24,06,1164808.0,1908052.0,2025,2025-11-27T15:41:26.000,41.903304304,-87.670064675,"
,  
(41.903304304, -87.670064675)"
347,14033444,JJ494921,2025-11-19T12:35:00.000,048XX W QUINCY ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,1533,15,28,25,18,1144242.0,1898566.0,2025,2025-11-27T15:41:26.000,41.877685114,-87.745847092,"
,  
(41.877685114, -87.745847092)"
348,14034523,JJ496178,2025-11-19T12:30:00.000,030XX E 91ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,424,4,10,46,14,1198243.0,1845212.0,2025,2025-11-27T15:41:26.000,41.730093892,-87.549359417,"
,  
(41.730093892, -87.549359417)"
349,14033420,JJ494893,2025-11-19T12:30:00.000,035XX S PULASKI RD,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,True,False,1031,10,22,30,06,1150261.0,1881205.0,2025,2025-11-27T15:41:26.000,41.829929212,-87.724198877,"
,  
(41.829929212, -87.724198877)"
350,14033586,JJ494964,2025-11-19T12:30:00.000,008XX E 46TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,221,2,4,39,06,1182547.0,1874690.0,2025,2025-11-27T15:41:26.000,41.811362297,-87.605944563,"
,  
(41.811362297, -87.605944563)"
351,14033683,JJ495076,2025-11-19T12:30:00.000,091XX S BURLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,424,4,10,46,14,1199260.0,1844977.0,2025,2025-11-27T15:41:26.000,41.729423555,-87.545641804,"
,  
(41.729423555, -87.545641804)"
352,14033528,JJ495196,2025-11-19T12:30:00.000,028XX N CLARK ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1934,19,44,6,08B,1171402.0,1919138.0,2025,2025-11-27T15:41:26.000,41.933582379,-87.645517082,"
,  
(41.933582379, -87.645517082)"
353,14033439,JJ494870,2025-11-19T12:20:00.000,064XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,312,3,20,42,15,1180026.0,1862472.0,2025,2025-11-27T15:41:26.000,41.777893176,-87.615565514,"
,  
(41.777893176, -87.615565514)"
354,14033427,JJ494924,2025-11-19T12:20:00.000,063XX S MAY ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,True,False,724,7,16,68,15,1169736.0,1862855.0,2025,2025-11-27T15:41:26.000,41.779173667,-87.653277703,"
,  
(41.779173667, -87.653277703)"
355,14033376,JJ494879,2025-11-19T12:16:00.000,063XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,825,8,16,66,14,1159134.0,1862496.0,2025,2025-11-27T15:41:26.000,41.778412025,-87.692155686,"
,  
(41.778412025, -87.692155686)"
356,14033413,JJ494894,2025-11-19T12:15:00.000,015XX W ADAMS ST,0460,BATTERY,SIMPLE,PARK PROPERTY,True,False,1224,12,34,28,08B,1166269.0,1899179.0,2025,2025-11-27T15:41:26.000,41.878925018,-87.664952013,"
,  
(41.878925018, -87.664952013)"
357,14033408,JJ494959,2025-11-19T12:15:00.000,002XX S MICHIGAN AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,113,1,34,32,06,1177326.0,1899381.0,2025,2025-11-27T15:41:26.000,41.879235852,-87.624347038,"
,  
(41.879235852, -87.624347038)"
358,14033426,JJ494962,2025-11-19T12:14:00.000,026XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1222,12,27,27,08A,1158556.0,1900851.0,2025,2025-11-27T15:41:26.000,41.883674479,-87.693226935,"
,  
(41.883674479, -87.693226935)"
359,14033392,JJ494855,2025-11-19T12:02:00.000,010XX W 79TH ST,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,True,False,612,6,17,71,08A,1170553.0,1852428.0,2025,2025-11-27T15:41:26.000,41.750542899,-87.650585924,"
,  
(41.750542899, -87.650585924)"
360,14033318,JJ494859,2025-11-19T12:00:00.000,047XX S DR MARTIN LUTHER KING JR DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,223,2,3,38,26,1179661.0,1873623.0,2025,2025-11-27T15:41:26.000,41.808500903,-87.616562762,"
,  
(41.808500903, -87.616562762)"
361,14033529,JJ495093,2025-11-19T12:00:00.000,025XX N LECLAIRE AVE,0810,THEFT,OVER $500,STREET,False,False,2521,25,31,19,06,1141954.0,1916622.0,2025,2025-11-27T15:41:26.000,41.927275515,-87.753800271,"
,  
(41.927275515, -87.753800271)"
362,14036234,JJ498278,2025-11-19T12:00:00.000,019XX E 72ND PL,0820,THEFT,$500 AND UNDER,STREET,False,False,333,3,5,43,06,1190460.0,1857290.0,2025,2025-11-27T15:41:26.000,41.763428007,-87.577481727,"
,  
(41.763428007, -87.577481727)"
363,14035972,JJ496757,2025-11-19T12:00:00.000,009XX W 50TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,933,9,20,61,11,1170948.0,1871679.0,2025,2025-11-27T15:41:26.000,41.803361324,-87.648576736,"
,  
(41.803361324, -87.648576736)"
364,14033361,JJ494881,2025-11-19T12:00:00.000,096XX S AVENUE N,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,432,4,10,52,26,1201126.0,1841848.0,2025,2025-11-27T15:41:26.000,41.72079028,-87.538912102,"
,  
(41.72079028, -87.538912102)"
365,14036005,JJ498059,2025-11-19T12:00:00.000,018XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,False,1223,12,27,28,14,1164111.0,1900723.0,2025,2025-11-27T15:41:26.000,41.883207725,-87.672832136,"
,  
(41.883207725, -87.672832136)"
366,14033481,JJ494960,2025-11-19T12:00:00.000,002XX E 121ST PL,0460,BATTERY,SIMPLE,RESIDENCE,True,False,532,5,9,53,08B,1180007.0,1824447.0,2025,2025-11-27T15:41:26.000,41.673548279,-87.616795523,"
,  
(41.673548279, -87.616795523)"
367,14034246,JJ495916,2025-11-19T12:00:00.000,013XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1022,10,24,29,07,1155239.0,1893672.0,2025,2025-11-27T15:41:26.000,41.864041805,-87.705600084,"
,  
(41.864041805, -87.705600084)"
368,14039489,JJ500945,2025-11-19T12:00:00.000,048XX S LAKE PARK AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,222,2,4,39,11,1186842.0,1873319.0,2025,2025-11-27T15:41:26.000,41.807499342,-87.590234482,"
,  
(41.807499342, -87.590234482)"
369,14034214,JJ495834,2025-11-19T12:00:00.000,059XX N PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2012,20,40,77,07,1164155.0,1939240.0,2025,2025-11-27T15:41:26.000,41.988899596,-87.671578807,"
,  
(41.988899596, -87.671578807)"
370,14033456,JJ494875,2025-11-19T11:59:00.000,083XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,True,False,632,6,8,44,06,1183013.0,1849827.0,2025,2025-11-27T15:41:26.000,41.743125083,-87.605007694,"
,  
(41.743125083, -87.605007694)"
371,14033428,JJ494887,2025-11-19T11:55:00.000,006XX W 127TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,523,5,9,53,15,1174153.0,1820662.0,2025,2025-11-27T15:41:26.000,41.663293199,-87.638333354,"
,  
(41.663293199, -87.638333354)"
372,14033391,JJ494858,2025-11-19T11:54:00.000,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1822,18,27,8,06,1172111.0,1908362.0,2025,2025-11-27T15:41:26.000,41.903996883,-87.643230238,"
,  
(41.903996883, -87.643230238)"
373,14033940,JJ495075,2025-11-19T11:54:00.000,028XX N KILBOURN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,2521,25,31,20,08B,1145894.0,1918497.0,2025,2025-11-27T15:41:26.000,41.932346705,-87.739274504,"
,  
(41.932346705, -87.739274504)"
374,14033415,JJ494845,2025-11-19T11:54:00.000,022XX E 95TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,DEPARTMENT STORE,False,False,431,4,7,51,03,1192916.0,1842414.0,2025,2025-11-27T15:41:26.000,41.7225474,-87.568964465,"
,  
(41.7225474, -87.568964465)"
375,14033839,JJ495356,2025-11-19T11:52:00.000,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18,42,8,06,1177361.0,1903270.0,2025,2025-11-27T15:41:26.000,41.889906681,-87.624100509,"
,  
(41.889906681, -87.624100509)"
376,14038183,JJ500623,2025-11-19T11:50:00.000,072XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3,7,43,08B,1193767.0,1857369.0,2025,2025-11-27T15:41:26.000,41.763564409,-87.565358553,"
,  
(41.763564409, -87.565358553)"
377,14035087,JJ495912,2025-11-19T11:50:00.000,031XX N BROADWAY,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,STREET,False,False,1934,19,44,6,11,1171695.0,1921257.0,2025,2025-11-27T15:41:26.000,41.939390544,-87.64437775,"
,  
(41.939390544, -87.64437775)"
378,14033851,JJ495392,2025-11-19T11:47:00.000,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18,42,8,06,1177361.0,1903270.0,2025,2025-11-27T15:41:26.000,41.889906681,-87.624100509,"
,  
(41.889906681, -87.624100509)"
379,14033489,JJ494827,2025-11-19T11:46:00.000,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1732,17,35,21,06,1153099.0,1923246.0,2025,2025-11-27T15:41:26.000,41.945238279,-87.712670479,"
,  
(41.945238279, -87.712670479)"
380,14039689,JJ502268,2025-11-19T11:46:00.000,023XX W ARGYLE ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2031,20,40,4,06,1159673.0,1933143.0,2025,2025-11-27T15:41:26.000,41.972263013,-87.688233066,"
,  
(41.972263013, -87.688233066)"
381,14037273,JJ499604,2025-11-19T11:45:00.000,053XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,233,2,20,41,06,1182491.0,1869797.0,2025,2025-11-27T15:41:26.000,41.797936811,-87.606301777,"
,  
(41.797936811, -87.606301777)"
382,14033672,JJ495293,2025-11-19T11:45:00.000,083XX S MARQUETTE AVE,0460,BATTERY,SIMPLE,STREET,False,False,423,4,7,46,08B,1195617.0,1850111.0,2025,2025-11-27T15:41:26.000,41.743602387,-87.558817539,"
,  
(41.743602387, -87.558817539)"
383,14039084,JJ501737,2025-11-19T11:45:00.000,015XX N TALMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1423,14,26,24,11,1158469.0,1910092.0,2025,2025-11-27T15:41:26.000,41.909034363,-87.693293261,"
,  
(41.909034363, -87.693293261)"
384,14033462,JJ494957,2025-11-19T11:39:00.000,073XX S STONY ISLAND AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,True,False,324,3,7,43,26,1188089.0,1856440.0,2025,2025-11-27T15:41:26.000,41.761152375,-87.586198842,"
,  
(41.761152375, -87.586198842)"
385,14033328,JJ494823,2025-11-19T11:37:00.000,014XX W GREENLEAF AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,2423,24,49,1,08B,1165630.0,1947066.0,2025,2025-11-27T15:41:26.000,42.01034291,-87.66592922,"
,  
(42.01034291, -87.66592922)"
386,14034142,JJ494815,2025-11-19T11:37:00.000,039XX W LEXINGTON ST,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE - PORCH / HALLWAY,False,False,1132,11,24,26,26,1150212.0,1896407.0,2025,2025-11-27T15:41:26.000,41.871646346,-87.723982869,"
,  
(41.871646346, -87.723982869)"
387,14034634,JJ496310,2025-11-19T11:36:00.000,008XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1511,15,29,25,06,1138539.0,1904997.0,2025,2025-11-27T15:41:26.000,41.895437815,-87.766631405,"
,  
(41.895437815, -87.766631405)"
388,14033365,JJ494883,2025-11-19T11:35:00.000,002XX S STATE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,CTA TRAIN,False,False,113,1,34,32,26,1176417.0,1899156.0,2025,2025-11-27T15:41:26.000,41.878638996,-87.627691486,"
,  
(41.878638996, -87.627691486)"
389,14033261,JJ494809,2025-11-19T11:30:00.000,033XX W 15TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1021,10,24,29,18,1154160.0,1892510.0,2025,2025-11-27T15:41:26.000,41.860874729,-87.709592063,"
,  
(41.860874729, -87.709592063)"
390,14034288,JJ495992,2025-11-19T11:30:00.000,098XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2213,22,19,72,07,1162115.0,1839281.0,2025,2025-11-27T15:41:26.000,41.714645025,-87.681871465,"
,  
(41.714645025, -87.681871465)"
