latitude,longitude,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price
41.8998293,-87.67569999999999,Entire rental unit,Entire home/apt,4.94,5,2.0,3.0,99.0
41.74077,-87.55128,Private room in home,Private room,,2,1.0,1.0,16.0
41.74043610792638,-87.55163242986046,Private room in home,Private room,5.0,2,1.0,1.0,14.0
41.87113,-87.62338,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,569.0
41.81253760298407,-87.62307228559214,Entire rental unit,Entire home/apt,4.55,5,1.0,2.0,97.0
41.99389,-87.6863,Entire rental unit,Entire home/apt,4.47,5,1.0,3.0,75.0
41.882540035299854,-87.67893547556213,Entire rental unit,Entire home/apt,4.78,8,3.0,4.0,193.0
41.943349107432645,-87.66930344844951,Entire rental unit,Entire home/apt,4.78,2,1.0,1.0,58.0
41.923507,-87.7010536,Entire home,Entire home/apt,4.93,8,3.0,4.0,200.0
41.90825774898887,-87.69351784139872,Entire rental unit,Entire home/apt,,7,3.0,3.0,425.0
41.89426,-87.65881,Entire rental unit,Entire home/apt,4.92,6,2.0,2.0,124.0
41.86427,-87.6859,Entire home,Entire home/apt,4.58,6,3.0,4.0,150.0
41.7839678,-87.6008639,Private room in townhouse,Private room,4.98,2,1.0,1.0,62.0
41.6916398,-87.6192743,Entire rental unit,Entire home/apt,4.89,5,2.0,3.0,121.0
41.803863773732026,-87.60377902332411,Private room in townhouse,Private room,4.69,2,1.0,1.0,49.0
41.93466,-87.80788,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,175.0
41.97628268381114,-87.6990386069217,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,125.0
41.8584033,-87.66894359999999,Entire home,Entire home/apt,4.9,11,4.0,4.0,285.0
41.90875113433512,-87.67186894906922,Entire rental unit,Entire home/apt,4.67,4,1.0,2.0,83.0
41.89152822365539,-87.66666766585436,Entire home,Entire home/apt,4.64,10,3.0,6.0,313.0
41.88983,-87.62792,Entire rental unit,Entire home/apt,4.92,10,3.0,6.0,383.0
41.91863,-87.63857,Entire rental unit,Entire home/apt,4.47,5,1.0,2.0,170.0
41.91941,-87.69166,Entire rental unit,Entire home/apt,,2,1.0,1.0,900.0
41.89342360190172,-87.66707675731078,Entire home,Entire home/apt,4.97,4,2.0,3.0,223.0
41.844515406153384,-87.63963200370485,Entire rental unit,Entire home/apt,4.69,3,2.0,2.0,96.0
41.7821,-87.61452,Entire rental unit,Entire home/apt,4.4,6,3.0,3.0,125.0
41.9485,-87.7389,Entire home,Entire home/apt,4.9,9,3.0,4.0,275.0
41.97576959974931,-87.70211187267728,Entire home,Entire home/apt,4.62,2,1.0,1.0,74.0
41.83956,-87.63344,Entire home,Entire home/apt,4.89,6,3.0,4.0,151.0
41.97155906524086,-87.78102891186194,Entire condo,Entire home/apt,4.84,4,2.0,2.0,90.0
41.89314810340728,-87.6605328978082,Entire rental unit,Entire home/apt,4.99,3,0.0,2.0,102.0
41.7313516,-87.60658749999999,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,79.0
41.799049,-87.757896,Entire home,Entire home/apt,4.94,8,4.0,4.0,222.0
41.89811,-87.62904,Private room in rental unit,Private room,,1,1.0,1.0,55.0
41.79515855719694,-87.60167152998183,Entire condo,Entire home/apt,5.0,2,1.0,1.0,90.0
41.9633238439148,-87.73297042143392,Entire rental unit,Entire home/apt,,2,1.0,1.0,126.0
41.878749208586896,-87.66593236384573,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,240.0
41.76624,-87.65128,Private room in rental unit,Private room,,1,1.0,1.0,38.0
41.9206994,-87.6961395,Entire rental unit,Entire home/apt,4.99,5,2.0,3.0,83.0
41.931351751749496,-87.72571903940043,Entire rental unit,Entire home/apt,4.86,4,2.0,2.0,106.0
41.88145,-87.62648,Entire rental unit,Entire home/apt,4.83,6,1.0,4.0,86.0
41.95608482358419,-87.6690255357546,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,65.0
41.8927084,-87.66065379999999,Entire rental unit,Entire home/apt,4.92,8,4.0,4.0,186.0
41.91213538615566,-87.64102097600698,Entire home,Entire home/apt,4.98,6,3.0,3.0,208.0
41.876791,-87.64762,Entire rental unit,Entire home/apt,,4,2.0,2.0,128.0
41.9002035,-87.6256372,Entire rental unit,Entire home/apt,5.0,6,3.0,4.0,640.0
41.89035,-87.62811,Room in hotel,Hotel room,4.67,2,1.0,1.0,399.0
41.89111,-87.62704,Room in hotel,Hotel room,4.71,2,1.0,1.0,399.0
41.89132,-87.62602,Room in hotel,Hotel room,,3,1.0,1.0,239.0
41.89111,-87.62704,Room in hotel,Hotel room,,15,3.0,6.0,319.0
41.88225,-87.66576,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,133.0
41.90880075738495,-87.68846249034952,Entire rental unit,Entire home/apt,,2,1.0,1.0,250.0
41.9083135758486,-87.68976625425337,Shared room in home,Shared room,,2,,1.0,250.0
41.92267796390685,-87.6436919033425,Entire townhouse,Entire home/apt,5.0,6,3.0,4.0,286.0
41.9017647,-87.6775104,Entire rental unit,Entire home/apt,4.98,8,3.0,5.0,185.0
41.855167278742,-87.6239653066795,Entire rental unit,Entire home/apt,4.71,6,2.0,3.0,126.0
41.78285320849948,-87.60747058415397,Entire rental unit,Entire home/apt,4.75,4,2.0,2.0,162.0
41.9731,-87.69029,Entire rental unit,Entire home/apt,4.93,6,2.0,4.0,151.0
41.85153,-87.67021,Private room in rental unit,Private room,4.88,2,1.0,1.0,30.0
41.91353627163522,-87.71773893732944,Entire rental unit,Entire home/apt,4.91,6,2.0,3.0,159.0
41.8933129205456,-87.66368609617716,Entire rental unit,Entire home/apt,5.0,6,3.0,4.0,195.0
41.9751532130762,-87.82249247392588,Entire rental unit,Entire home/apt,4.96,2,1.0,1.0,95.0
41.69123626234613,-87.6387396905945,Entire home,Entire home/apt,4.87,4,1.0,3.0,273.0
41.84489934700208,-87.63961369232618,Entire rental unit,Entire home/apt,4.74,4,2.0,2.0,104.0
41.968413384159824,-87.6906724746621,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,255.0
41.80481,-87.62243,Private room in rental unit,Private room,4.5,3,1.0,1.0,73.0
41.92192,-87.64356,Entire rental unit,Entire home/apt,4.5,3,1.0,2.0,214.0
41.95332206886128,-87.65426825341319,Entire rental unit,Entire home/apt,5.0,8,4.0,4.0,100.0
41.8960075853958,-87.62482600926978,Entire condo,Entire home/apt,5.0,3,1.0,1.0,109.0
41.7362,-87.60781,Entire home,Entire home/apt,4.77,5,3.0,3.0,190.0
41.83734,-87.65858,Private room in rental unit,Private room,4.67,2,1.0,1.0,39.0
41.9481596,-87.65230869999999,Entire rental unit,Entire home/apt,4.92,6,3.0,3.0,350.0
41.89936,-87.66223,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,124.0
41.90537698084855,-87.665088838275,Entire rental unit,Entire home/apt,4.99,6,2.0,3.0,216.0
41.90058,-87.62675,Entire rental unit,Entire home/apt,4.94,2,1.0,1.0,224.0
41.86892657634249,-87.65506623726411,Entire condo,Entire home/apt,4.91,4,2.0,2.0,129.0
41.94749277558385,-87.66400329146104,Entire rental unit,Entire home/apt,4.92,4,2.0,2.0,71.0
41.88037,-87.68177,Entire rental unit,Entire home/apt,4.98,8,2.0,4.0,148.0
41.88001238788911,-87.68010855641397,Entire rental unit,Entire home/apt,4.96,8,2.0,4.0,148.0
41.9231713,-87.6969236,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,106.0
41.88215116976632,-87.67983886088366,Entire rental unit,Entire home/apt,4.99,12,3.0,8.0,204.0
41.87994242297822,-87.68177285345894,Entire rental unit,Entire home/apt,4.98,12,3.0,8.0,179.0
41.9344195,-87.7130169,Entire rental unit,Entire home/apt,5.0,5,3.0,3.0,114.0
41.88072964823387,-87.68154272585741,Entire rental unit,Entire home/apt,4.97,12,2.0,5.0,153.0
41.6888587508972,-87.60862851904331,Entire home,Entire home/apt,,8,4.0,8.0,92.0
41.88172868675823,-87.68134862556632,Entire rental unit,Entire home/apt,4.97,10,2.0,5.0,150.0
41.86454,-87.69494,Entire rental unit,Entire home/apt,4.93,6,2.0,3.0,137.0
41.9336789,-87.7040792,Entire rental unit,Entire home/apt,4.66,6,3.0,3.0,83.0
41.91363957502121,-87.79187315809119,Entire home,Entire home/apt,4.78,5,2.0,0.0,140.0
41.96255,-87.73732,Entire place,Entire home/apt,4.96,4,1.0,1.0,109.0
41.7746477,-87.5942938,Entire condo,Entire home/apt,5.0,3,1.0,1.0,169.0
41.93726,-87.65736,Entire home,Entire home/apt,4.95,15,5.0,6.0,535.0
41.66430191028887,-87.63156938374782,Entire home,Entire home/apt,1.0,6,4.0,3.0,175.0
41.87535,-87.63003,Entire rental unit,Entire home/apt,,3,1.0,1.0,195.0
41.88018,-87.68257,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.881411447355056,-87.68341761852754,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88146760843976,-87.6834208225524,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88016,-87.68281,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88151,-87.6833,Private room in rental unit,Private room,,2,1.0,1.0,59.0
41.883533015709,-87.68325749602771,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88166483338296,-87.6823875920294,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88172,-87.68386,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.88194,-87.68419,Private room in rental unit,Private room,,2,1.0,1.0,44.0
41.9503317,-87.6523466,Entire condo,Entire home/apt,5.0,6,3.0,3.0,409.0
41.94545237886264,-87.74847767745962,Entire rental unit,Entire home/apt,4.94,2,1.0,1.0,90.0
41.831105495453585,-87.61832896959729,Entire rental unit,Entire home/apt,,3,1.0,1.0,115.0
41.78427,-87.61124,Entire rental unit,Entire home/apt,,10,4.0,6.0,183.0
41.9080259,-87.62638960000001,Entire rental unit,Entire home/apt,,2,1.0,1.0,105.0
41.9283,-87.69756,Entire home,Entire home/apt,,8,3.0,4.0,500.0
41.75018580595229,-87.55704595639924,Entire condo,Entire home/apt,5.0,6,2.0,1.0,181.0
41.68947,-87.63933,Entire home,Entire home/apt,4.33,15,2.0,8.0,235.0
41.848287,-87.6863985,Entire rental unit,Entire home/apt,5.0,8,3.0,4.0,193.0
41.9336789,-87.7040792,Entire rental unit,Entire home/apt,4.57,2,1.0,1.0,68.0
41.89346533624534,-87.6833700803061,Entire home,Entire home/apt,4.92,6,2.0,3.0,156.0
41.8937489,-87.6299761,Entire rental unit,Entire home/apt,4.86,6,2.0,2.0,109.0
41.87372939999999,-87.6866252,Entire rental unit,Entire home/apt,4.44,6,2.0,2.0,38.0
41.93797319085158,-87.78614170236509,Entire rental unit,Entire home/apt,4.99,12,3.0,8.0,382.0
41.9213806,-87.7079862,Entire rental unit,Entire home/apt,4.86,8,3.0,5.0,142.0
41.78626,-87.61895,Entire condo,Entire home/apt,4.72,10,4.0,4.0,199.0
41.8089,-87.67009,Private room in rental unit,Private room,4.64,2,1.0,1.0,20.0
41.86468,-87.6962,Entire rental unit,Entire home/apt,4.98,6,2.0,3.0,136.0
41.88266,-87.64286,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,211.0
41.88168483907448,-87.6406213813574,Entire rental unit,Entire home/apt,,2,0.0,1.0,200.0
41.89642,-87.62737,Entire rental unit,Entire home/apt,4.72,6,1.0,4.0,77.0
41.85875,-87.6404,Entire rental unit,Entire home/apt,4.78,5,2.0,3.0,200.0
41.88383922160356,-87.65498292279233,Entire rental unit,Entire home/apt,,2,1.0,1.0,185.0
41.82975877226912,-87.64456058756447,Private room in rental unit,Private room,4.0,2,1.0,1.0,35.0
41.93715,-87.68337,Entire rental unit,Entire home/apt,,4,2.0,3.0,70.0
41.88404,-87.65519,Entire rental unit,Entire home/apt,,2,1.0,1.0,123.0
41.90748773297281,-87.6382713764906,Entire rental unit,Entire home/apt,4.85,4,1.0,1.0,122.0
41.90663685354352,-87.63281771181066,Entire rental unit,Entire home/apt,4.81,4,1.0,2.0,97.0
41.89987,-87.62144,Room in hotel,Hotel room,4.43,10,4.0,4.0,999.0
41.89987,-87.62144,Room in hotel,Hotel room,4.31,5,2.0,2.0,999.0
41.89987,-87.62144,Room in hotel,Hotel room,3.75,3,1.0,1.0,999.0
41.89987,-87.62144,Room in hotel,Hotel room,4.0,4,1.0,1.0,999.0
41.87372939999999,-87.6866252,Entire rental unit,Entire home/apt,,10,4.0,4.0,205.0
41.8631945,-87.6954682,Entire rental unit,Entire home/apt,,6,3.0,3.0,68.0
41.93457,-87.64625,Entire rental unit,Entire home/apt,4.31,2,1.0,2.0,117.0
41.87019583890765,-87.66172168563735,Entire rental unit,Entire home/apt,4.93,4,1.0,2.0,127.0
41.79234,-87.6551,Entire rental unit,Entire home/apt,4.8,2,0.0,1.0,66.0
41.8692241072463,-87.6627554788562,Entire rental unit,Entire home/apt,4.95,2,1.0,1.0,116.0
41.80851,-87.67209,Private room in rental unit,Private room,4.63,3,1.0,1.0,22.0
41.80804,-87.67218,Private room in rental unit,Private room,4.48,2,1.0,1.0,20.0
41.83582,-87.62168,Entire guest suite,Entire home/apt,4.89,2,1.0,1.0,118.0
41.80851,-87.6724,Private room in rental unit,Private room,4.6,2,1.0,1.0,18.0
41.80741,-87.67019,Private room in rental unit,Private room,4.72,2,1.0,1.0,20.0
41.80844,-87.6701,Private room in rental unit,Private room,4.13,2,1.0,1.0,20.0
41.80859,-87.67246,Private room in rental unit,Private room,4.6,2,1.0,1.0,20.0
41.8068,-87.67248,Private room in rental unit,Private room,4.82,3,1.0,1.0,26.0
41.80680057274894,-87.67051870107527,Private room in rental unit,Private room,4.68,1,1.0,1.0,19.0
41.953402974053546,-87.65109167548307,Entire rental unit,Entire home/apt,4.87,6,1.0,3.0,100.0
41.8690804,-87.662734,Entire rental unit,Entire home/apt,4.88,6,2.0,3.0,170.0
41.86843367408565,-87.66342320009366,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,139.0
41.86813344228731,-87.66365168834895,Entire rental unit,Entire home/apt,4.44,4,1.0,2.0,143.0
41.86925217319918,-87.66270181349192,Entire rental unit,Entire home/apt,4.72,4,1.0,2.0,145.0
41.868605579462205,-87.6638417479137,Entire rental unit,Entire home/apt,4.8,6,2.0,3.0,181.0
41.86868,-87.66194,Entire rental unit,Entire home/apt,4.92,5,2.0,3.0,234.0
41.9065618301985,-87.67092589049619,Entire rental unit,Entire home/apt,4.94,2,1.0,1.0,121.0
41.9074,-87.66474,Entire rental unit,Entire home/apt,4.94,6,3.0,4.0,211.0
41.9329024,-87.6521939,Entire rental unit,Entire home/apt,4.82,2,1.0,1.0,80.0
41.88747447348585,-87.61884640183506,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,350.0
41.94198,-87.72604,Entire rental unit,Entire home/apt,4.66,4,2.0,2.0,59.0
41.88062,-87.6247,Entire rental unit,Entire home/apt,4.08,4,2.0,2.0,376.0
41.96277,-87.75465,Entire rental unit,Entire home/apt,4.65,4,2.0,2.0,81.0
41.94386583812398,-87.72842697148852,Entire rental unit,Entire home/apt,4.73,5,2.0,2.0,125.0
41.84992,-87.63415,Private room in home,Private room,4.56,1,1.0,1.0,34.0
41.7570245,-87.56663999999999,Entire home,Entire home/apt,,10,5.0,5.0,190.0
41.84995,-87.6353,Private room in home,Private room,4.64,1,1.0,1.0,35.0
42.000933348749705,-87.66334954424657,Entire rental unit,Entire home/apt,4.97,4,2.0,2.0,111.0
41.965610681843984,-87.70160724052144,Entire rental unit,Entire home/apt,4.67,2,1.0,1.0,69.0
41.9514879,-87.655377,Entire rental unit,Entire home/apt,4.92,6,2.0,3.0,115.0
41.884629611063424,-87.62691157429194,Entire rental unit,Entire home/apt,4.85,4,2.0,2.0,147.0
41.91305,-87.71836,Entire rental unit,Entire home/apt,4.91,15,4.0,7.0,449.0
41.8715510742118,-87.63430274247072,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,99.0
41.86322901931375,-87.69457731223662,Private room in rental unit,Private room,5.0,2,1.0,1.0,64.0
41.86462176951977,-87.69457318261495,Private room in rental unit,Private room,5.0,2,1.0,1.0,64.0
41.86316004351167,-87.6964105703433,Private room in rental unit,Private room,5.0,2,1.0,1.0,64.0
41.70185,-87.52842,Private room in bungalow,Private room,4.94,3,1.0,1.0,60.0
41.686815208170856,-87.61007278041356,Entire home,Entire home/apt,5.0,3,2.0,2.0,100.0
41.89286,-87.62213,Room in hotel,Private room,4.58,2,1.0,1.0,999.0
41.9846,-87.66496,Entire rental unit,Entire home/apt,4.98,4,2.0,2.0,123.0
41.92802163194592,-87.7188671124461,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,109.0
41.88468153055097,-87.63438328157837,Entire rental unit,Entire home/apt,5.0,10,3.0,5.0,780.0
41.89042,-87.62563,Entire condo,Entire home/apt,5.0,4,1.0,2.0,129.0
41.87368,-87.62639,Private room in condo,Private room,4.86,2,0.0,1.0,160.0
41.9135125,-87.7044161,Entire rental unit,Entire home/apt,4.87,6,3.0,3.0,163.0
41.85976426336204,-87.69487921861553,Private room in home,Private room,4.91,3,1.0,2.0,55.0
41.86022388933143,-87.69508244456865,Private room in home,Private room,4.76,2,1.0,1.0,55.0
41.85845,-87.69353,Private room in home,Private room,4.75,3,1.0,2.0,55.0
41.871156427149415,-87.628055177629,Room in hotel,Private room,4.97,2,0.0,1.0,165.0
41.9063725,-87.6946856,Private room in condo,Private room,5.0,2,1.0,1.0,100.0
41.9773775,-87.666917,Entire rental unit,Entire home/apt,4.95,6,3.0,3.0,175.0
41.942187112542726,-87.71565755379676,Private room in home,Private room,,1,1.0,1.0,61.0
41.803483946664194,-87.61805441820432,Entire rental unit,Entire home/apt,,6,3.0,0.0,152.0
41.7523733,-87.5830888,Entire rental unit,Entire home/apt,,5,3.0,2.0,282.0
41.84619,-87.6404,Entire rental unit,Entire home/apt,4.8,3,0.0,2.0,72.0
41.933663436566334,-87.71906119474087,Entire rental unit,Entire home/apt,4.52,6,3.0,4.0,108.0
41.818708713723304,-87.70138982724788,Entire rental unit,Entire home/apt,4.8,4,1.0,1.0,74.0
41.84373,-87.70862,Entire rental unit,Entire home/apt,,4,2.0,2.0,138.0
41.87744264662311,-87.68125400255703,Entire home,Entire home/apt,4.83,13,7.0,7.0,157.0
42.01435990692777,-87.68413010027726,Private room in rental unit,Private room,4.88,1,1.0,1.0,33.0
41.8961967,-87.6315566,Private room in rental unit,Private room,5.0,1,1.0,1.0,75.0
41.83725396252668,-87.6682341586028,Private room in rental unit,Private room,4.13,1,1.0,1.0,28.0
41.83581661708607,-87.66664871089912,Private room in rental unit,Private room,4.38,1,1.0,1.0,29.0
41.83728,-87.66832,Private room in rental unit,Private room,4.32,1,1.0,1.0,29.0
41.83700613562949,-87.66661107522953,Private room in rental unit,Private room,4.48,1,1.0,1.0,29.0
41.894848,-87.6519744,Entire guest suite,Entire home/apt,4.9,5,1.0,3.0,169.0
41.9722107,-87.787623,Entire rental unit,Entire home/apt,4.88,4,1.0,2.0,128.0
41.8453743,-87.6257337,Shared room in home,Shared room,,2,2.0,2.0,125.0
41.90177,-87.62599,Entire rental unit,Entire home/apt,4.85,2,0.0,1.0,96.0
41.829722151288514,-87.64482432117278,Private room in rental unit,Private room,4.04,2,1.0,1.0,35.0
41.9085398,-87.7291254,Entire rental unit,Entire home/apt,4.85,4,2.0,2.0,169.0
41.98262776494379,-87.77781296521425,Entire rental unit,Entire home/apt,4.6,4,2.0,3.0,85.0
41.99729057006671,-87.69476569513222,Entire condo,Entire home/apt,4.51,4,1.0,3.0,110.0
41.886064,-87.624718,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,115.0
41.94503370839888,-87.65726777940355,Entire home,Entire home/apt,4.93,8,3.0,3.0,206.0
41.90698753584885,-87.6349863390723,Entire rental unit,Entire home/apt,4.74,2,1.0,1.0,107.0
41.85173985875386,-87.6795919493278,Entire rental unit,Entire home/apt,4.81,3,1.0,1.0,73.0
41.8704693,-87.6625796,Entire rental unit,Entire home/apt,4.71,4,2.0,2.0,100.0
41.8849811,-87.66407509999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,117.0
41.74915291448515,-87.70686155866683,Private room in rental unit,Private room,,2,1.0,1.0,212.0
41.69285,-87.67223,Entire rental unit,Entire home/apt,4.8,6,2.0,0.0,92.0
41.69082,-87.67216,Entire rental unit,Entire home/apt,4.8,4,2.0,2.0,86.0
41.88431,-87.63348,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88431,-87.63348,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88431,-87.63348,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88431,-87.63348,Room in hotel,Hotel room,4.25,8,2.0,4.0,399.0
41.88431,-87.63348,Room in hotel,Hotel room,,12,3.0,6.0,399.0
41.88431,-87.63348,Room in hotel,Hotel room,,16,4.0,8.0,319.0
41.92933880556829,-87.65672428934461,Entire rental unit,Entire home/apt,4.72,5,2.0,3.0,116.0
41.9130319,-87.70992799999999,Entire rental unit,Entire home/apt,4.95,2,1.0,1.0,111.0
41.9227401,-87.6880188,Entire rental unit,Entire home/apt,4.95,2,0.0,1.0,99.0
41.85526,-87.62526,Entire rental unit,Entire home/apt,4.9,8,2.0,5.0,156.0
41.8949969,-87.6537109,Entire rental unit,Entire home/apt,4.92,4,1.0,3.0,251.0
41.86846705294069,-87.68681748552474,Entire rental unit,Entire home/apt,4.74,6,3.0,3.0,101.0
41.93403527294505,-87.65203549541067,Entire rental unit,Entire home/apt,4.84,2,0.0,1.0,60.0
41.90668,-87.63377,Entire rental unit,Entire home/apt,4.7,4,1.0,1.0,88.0
41.88168,-87.6267,Room in hotel,Hotel room,5.0,4,1.0,2.0,262.0
41.88168,-87.6267,Room in hotel,Hotel room,,2,1.0,1.0,264.0
41.88168,-87.6267,Room in hotel,Hotel room,,2,1.0,1.0,362.0
41.88168,-87.6267,Room in hotel,Hotel room,5.0,4,1.0,2.0,275.0
41.88168,-87.6267,Room in hotel,Hotel room,,2,1.0,1.0,238.0
41.88168,-87.6267,Room in hotel,Hotel room,5.0,8,2.0,4.0,524.0
41.70554,-87.64876,Entire rental unit,Entire home/apt,4.75,6,2.0,3.0,167.0
41.93729,-87.72076,Entire rental unit,Entire home/apt,4.63,6,3.0,3.0,67.0
41.85715161967929,-87.65159931931073,Entire home,Entire home/apt,5.0,6,3.0,3.0,361.0
41.87331,-87.69271,Private room in rental unit,Private room,4.56,3,1.0,1.0,23.0
41.87435,-87.69477,Private room in rental unit,Private room,4.47,3,1.0,1.0,23.0
41.874221173593966,-87.69451374372136,Private room in rental unit,Private room,3.9,2,1.0,1.0,23.0
41.80507,-87.61366,Entire rental unit,Entire home/apt,4.89,4,1.0,1.0,167.0
41.89678629999999,-87.6317246,Entire rental unit,Entire home/apt,,2,1.0,1.0,120.0
41.90743779733104,-87.66921735324111,Entire rental unit,Entire home/apt,4.95,6,2.0,4.0,86.0
41.94761,-87.74264,Entire rental unit,Entire home/apt,4.8,5,2.0,3.0,120.0
41.73222,-87.62331,Entire home,Entire home/apt,5.0,5,2.0,4.0,214.0
41.967056,-87.7062945,Entire rental unit,Entire home/apt,5.0,5,3.0,3.0,130.0
41.78202,-87.59454,Entire rental unit,Entire home/apt,4.8,7,3.0,5.0,144.0
41.71277,-87.63762,Entire bungalow,Entire home/apt,4.8,6,3.0,5.0,245.0
42.00469946995369,-87.70013931586914,Entire home,Entire home/apt,4.0,6,3.0,6.0,119.0
41.81897,-87.61419,Entire rental unit,Entire home/apt,4.65,8,3.0,4.0,134.0
41.90716990906174,-87.67225498998049,Entire rental unit,Entire home/apt,4.67,10,3.0,5.0,129.0
41.81535777122984,-87.59535598587082,Entire condo,Entire home/apt,4.91,4,1.0,2.0,130.0
41.7874,-87.61548,Private room in rental unit,Private room,4.84,2,1.0,1.0,45.0
41.84775297859588,-87.68275089243666,Entire rental unit,Entire home/apt,,4,2.0,2.0,87.0
41.8004,-87.59051,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,125.0
41.89445320851137,-87.6236063610738,Room in hotel,Private room,4.77,4,1.0,2.0,999.0
41.74977694471917,-87.66702525048255,Private room in rental unit,Private room,,2,1.0,1.0,271.0
41.92919757672259,-87.70724337548018,Entire rental unit,Entire home/apt,4.93,6,3.0,3.0,295.0
41.8262913,-87.6433042,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,125.0
41.9560699,-87.654185,Entire condo,Entire home/apt,4.99,2,1.0,1.0,113.0
41.88566330328426,-87.65985548737154,Entire rental unit,Entire home/apt,,2,1.0,1.0,124.0
41.9421772,-87.7961411,Private room in home,Private room,4.76,2,1.0,1.0,45.0
41.86427,-87.62252,Entire rental unit,Entire home/apt,4.91,6,2.0,3.0,166.0
41.91688,-87.64451,Entire condo,Entire home/apt,4.87,3,1.0,2.0,147.0
41.93000078178372,-87.69188455257499,Entire home,Entire home/apt,5.0,12,5.0,6.0,631.0
41.99420802064715,-87.69028710439375,Entire rental unit,Entire home/apt,4.51,2,1.0,1.0,56.0
41.886064,-87.624718,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,180.0
41.8952397,-87.6551692,Entire rental unit,Entire home/apt,,2,1.0,1.0,99.0
41.77922443255601,-87.6842469839926,Private room in home,Private room,,2,1.0,1.0,220.0
41.86235168522947,-87.62264673488495,Entire rental unit,Entire home/apt,3.5,2,1.0,1.0,111.0
41.88525762589021,-87.64299874160443,Entire rental unit,Entire home/apt,4.43,2,1.0,1.0,83.0
41.89345709023976,-87.62197537751607,Entire rental unit,Entire home/apt,5.0,1,1.0,1.0,69.0
41.89111,-87.62704,Room in hotel,Hotel room,4.33,4,1.0,2.0,399.0
41.96090284969051,-87.66654785299794,Entire rental unit,Entire home/apt,4.81,2,0.0,1.0,56.0
41.885709806498056,-87.6209141508065,Entire rental unit,Entire home/apt,5.0,4,1.0,1.0,175.0
41.89501,-87.62792,Entire rental unit,Entire home/apt,,2,1.0,1.0,139.0
41.93581,-87.70667,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,122.0
41.9307468586848,-87.73598883917285,Entire home,Entire home/apt,4.67,8,4.0,4.0,214.0
41.80316,-87.62522,Entire rental unit,Entire home/apt,4.75,5,2.0,3.0,140.0
41.85367,-87.62377,Entire rental unit,Entire home/apt,4.84,6,2.0,3.0,160.0
41.8054,-87.61581,Entire rental unit,Entire home/apt,,4,1.0,1.0,237.0
41.95539,-87.64994,Entire rental unit,Entire home/apt,4.47,2,1.0,1.0,65.0
41.89929,-87.61976,Entire rental unit,Entire home/apt,4.85,3,1.0,1.0,99.0
41.82059574293416,-87.60960268047849,Entire townhouse,Entire home/apt,4.8,4,3.0,3.0,200.0
41.8996268065996,-87.66988647405186,Entire rental unit,Entire home/apt,4.72,4,1.0,3.0,68.0
41.76183397602619,-87.56361431384045,Entire home,Entire home/apt,4.64,6,3.0,4.0,218.0
41.6805782,-87.63381129999999,Shared room in home,Shared room,3.0,1,1.0,1.0,28.0
41.75237,-87.61554,Private room in home,Private room,,2,1.0,1.0,208.0
41.8847531,-87.65916539999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,165.0
41.98492055172438,-87.66348627787883,Private room in rental unit,Private room,4.56,1,1.0,1.0,66.0
41.98497,-87.66333,Private room in rental unit,Private room,3.88,1,1.0,1.0,57.0
41.89797,-87.63251,Entire rental unit,Entire home/apt,4.4,3,1.0,1.0,110.0
41.79893204798354,-87.7575124815384,Entire home,Entire home/apt,4.98,6,3.0,3.0,108.0
41.8427784,-87.7096019,Private room in rental unit,Private room,,6,2.0,3.0,98.0
42.00790383546968,-87.66600814062657,Entire rental unit,Entire home/apt,4.35,2,0.0,1.0,57.0
